date,rawContent,url,sentiment_gs,sentiment_textblob,direct_url,article_text
2021-07-30 11:08:14+00:00,Zverev schlägt Djokovic: Kein Golden Slam für den Serben:  https://t.co/vMv3nWnPad,https://t.co/vMv3nWnPad,-1.7087608284782618e-05,0.0,https://www.derstandard.at/story/2000128582062/zverev-schlaegt-djokovic-kein-golden-slam-fuer-den-serben,"
Der Traum vom ""Golden Slam"" ist für Novak Djokovic ausgeträumt. Der Weltranglistenerste aus Serbien scheiterte am Freitag im Halbfinale des olympischen Tennisturniers gegen den Deutschen Alexander Zverev überraschend deutlich mit 6:1, 3:6, 1:6. Djokovic, heuer schon Sieger der Grand-Slam-Turniere in Melbourne, Paris und Wimbledon, muss damit den Traum von vier Grand-Slam-Erfolgen plus Olympiagold in einem Jahr beenden. Zverev trifft im Finale auf den Russen Karen Chatschanow.
"
2021-07-27 05:17:29+00:00,Bosnische Serben kündigen Boykott aller wichtigen Institutionen an:  https://t.co/hGrQXRybjI,https://t.co/hGrQXRybjI,-3.090753807555302e-06,0.0,https://www.derstandard.de/story/2000128480802/bosnische-serben-kuendigen-boykott-aller-wichtigen-institutionen-an,"
Sarajevo – Nach dem Leugnungsverbot von Völkermord durch den UN-Gesandten haben einige Vertreter der bosnischen Serben einen Boykott aller wichtigen Institutionen in Bosnien-Herzegowina angekündigt. ""Ab morgen werden die serbischen politischen Vertreter nicht mehr an der Arbeit der gemeinsamen Institutionen von Bosnien und Herzegowina teilnehmen"", sagte Branislav Borenović, einer der Oppositionsführer der serbischen Teilrepublik Srpska, auf einer Pressekonferenz am Montag.
"
2021-06-22 04:09:36+00:00,PVA ermöglicht Reha in Serbien:  https://t.co/VKdUsX17OA,https://t.co/VKdUsX17OA,-5.7301309425383806e-05,0.0,https://www.derstandard.de/story/2000127579719/pva-ermoeglicht-reha-in-serbien,"
Schon die Römer badeten gerne in Banja Koviljača. Der Kurort – der Name bedeutet im Altserbischen ""stärkendes Heilgras"" – wurde 1898 sogar durch ein Dekret der serbischen Regierung zum Königsbad erhoben. Nun sollen auch Österreicher, die eine Rehabilitation brauchen, den schönen Kurpark und die Spaziergänge an der Drina genießen können.
"
2021-05-27 10:23:33+00:00,Serbien und der Kosovo: Dialog statt Grenzänderungen:  https://t.co/BRnLIGacib,https://t.co/BRnLIGacib,-9.591400885256009e-05,0.0,https://www.derstandard.at/story/2000126826903/serbien-und-der-kosovo-dialog-statt-grenzaenderungen,"
In den vergangenen Wochen tauchte eine Reihe von anonymen Non-Papers – also informellen Diskussionspapieren, die als Probeläufe für diplomatische Vorstöße gelten – zu Grenzänderungen auf dem Balkan auf. Auslöser waren die fehlenden Fortschritte des Dialogs zwischen Serbien und dem Kosovo über eine Lösung der offenen Frage der Anerkennung des Kosovo durch Serbien. Die Idee von Grenzänderungen ist nicht nur kurzsichtig und obsolet, da sie negative Auswirkungen auf die Stabilität der Region riskiert, sondern – und noch viel wichtiger – sie dient als Vorwand, um den Fokus auf die Kernherausforderungen zu verschleiern: Wie kann das Gesamtwohl der Bürger der Westbalkanländer verbessert werden, und wie bringt man sie näher an die Europäische Union?
"
2021-05-21 09:04:03+00:00,"Nach Ehrungen in Serbien: Handke und ""FAZ""-Autor im Schlagabtausch:  https://t.co/pDfg6eyRMn",https://t.co/pDfg6eyRMn,-3.738478199011297e-06,0.0,https://www.derstandard.at/story/2000126828586/nach-ehrungen-in-serbien-handke-und-faz-autor-im-schlagabtausch,"
Belgrad / Banja Luka / Frankfurt am Main – Das Verhältnis zwischen Peter Handke und Medien ist bekanntlich kein leichtes. Aktuell liefern sich der österreichische Literaturnobelpreisträger und ""FAZ""-Korrespondent Michael Martens einen öffentlichen Schlagabtausch. Anlass sind die jüngsten serbischen Ehrungen für Handke, die Martens kritisch unter die Lupe nahm. Der Gewürdigte schrieb daraufhin einen Leserbrief, in dem er beteuert, von den Auszeichnungen überrascht worden zu sein, und Martens Falschzitierung vorwirft.
"
2021-05-18 13:36:37+00:00,ÖTV-Davis-Cup-Team startet in Innsbruck gegen Serbien:  https://t.co/bcbgn5D3rs,https://t.co/bcbgn5D3rs,-1.590010833751876e-05,0.0,https://www.derstandard.at/story/2000126741091/oetv-davis-cup-team-startet-in-innsbruck-gegen-serbien,"
Innsbruck – Dominic Thiem und Co. starten beim Davis-Cup-Finalturnier in Innsbruck in den Gruppenspielen des Pool F gegen Serbien in die Heimspiele. Der Spielplan an allen Schauplätzen, also auch Madrid und Turin, wurde am Dienstag veröffentlicht. Österreich – Serbien geht am Freitag, 26. November (16.00 Uhr) in der Olympiaworld in Szene, danach trifft der Gastgeber am Sonntag (16.00) auf Deutschland.
"
2021-05-10 13:36:32+00:00,Peter Handkes frühlingshafte Reise: Zu Besuch bei Freunden in Serbien:  https://t.co/CevIJaBFf6,https://t.co/CevIJaBFf6,-4.0849181459634565e-06,0.0,https://www.derstandard.at/story/2000126529177/peter-handkes-fruehlingshafte-reise-zu-besuch-bei-freunden-in-serbien,"
Die Pandemie hat den internationalen Reiseverkehr einigermaßen zum Erliegen gebracht. Umso freudiger nahm jetzt ein Literaturnobelpreisträger die Gelegenheit wahr, in die Ferne zu schweifen. Peter Handke, sonst im Umland von Paris unterwegs, ließ die Frühlingspilze im Baumschatten von Chaville ungeerntet stehen. Er flog nach Banja Luka, Hauptstadt der Republik Srpska, um dort einen Orden für ""Beiträge zur Unterstützung der serbischen Interessen und kulturellen Entwicklung Serbiens"" entgegenzunehmen.
"
2021-05-07 15:27:10+00:00,Serbien führt finanzielle Belohnung für Corona-Impfung ein:  https://t.co/8a64tGK7J7,https://t.co/8a64tGK7J7,-8.451359462924302e-06,0.0,https://www.derstandard.at/story/2000126462984/serbien-fuehrt-finanzielle-belohnung-fuer-corona-impfung-ein,"
"
2021-04-23 09:31:52+00:00,Regierungskritische Zeitung für Serbien findet keine Druckerei:  https://t.co/W4GKtu0k8E,https://t.co/W4GKtu0k8E,-0.0063420358346775,0.0,https://www.derstandard.at/story/2000126089679/regierungskritische-zeitung-fuer-serbien-findet-keine-druckerei,"
Belgrad – Serbien wartet weiter auf das Erscheinen einer schon vor längerer Zeit angekündigten neuen Tageszeitung. Keine der größeren Druckereien des Landes sei bereit, das Blatt mit dem Namen ""Nova"" zu drucken, sagte ""Nova""-Chefredakteur Velja Simonovic der Tageszeitung ""Danas"". Die neue Tageszeitung gehört wie das Internetportal ""Nova.rs"" und der regionale TV-Sender ""N1"" zur United Media Gruppe, die bei der Regierung nicht gut angeschrieben ist.
"
2021-04-23 06:13:08+00:00,Eingeschleppte Wasserbewohner verursachen Schäden in Milliardenhöhe:  https://t.co/KlSx1XUdm3,https://t.co/KlSx1XUdm3,-2.814061190292705e-06,0.0,https://www.derstandard.at/story/2000125998567/eingeschleppte-wasserbewohner-verursachenschaeden-in-milliardenhoehe,"
Der weltweite Waren- und Personenverkehr hat viele unerwünschte Nebeneffekte. Einer davon ist, dass auch viele Tier- und Pflanzenarten mit um die Welt reisen und sich schließlich fern ihrer ursprünglichen Heimat niederlassen. Oft gelingt es ihnen nicht, sich in den Ökosystemen der Zielgebiete zu etablieren. Manchmal aber finden sie geradezu paradiesische Verhältnisse vor: Ein großes Nahrungsangebot und kaum relevanten Feinde.
"
